District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Rangareddy,Saroornagar,2019-12-17,0.0,18.7833333333333,29.1666666666667,47.5,93.9,0.1,7.1
Rangareddy,Hayathnagar,2019-12-17,0.0,17.92,28.84,46.1,95.64,0.0,8.4
Rangareddy,Abdullapurmet,2019-12-17,0.0,16.4166666666667,28.7833333333333,45.9166666666667,95.6,0.0,6.4
Rangareddy,Ibrahimpatnam,2019-12-17,0.0,14.65,28.95,46.575,99.15,0.0,2.2
Rangareddy,Manchal,2019-12-17,0.0,16.7,29.3,54.55,91.05,0.0,9.4
Rangareddy,Yacharam,2019-12-17,0.0,17.6333333333333,27.6666666666667,45.6666666666667,93.7,0.0,8.7
Rangareddy,Madgul,2019-12-17,0.0,19.65,31.45,43.65,99.9,0.0,9.2
Rangareddy,Amangal,2019-12-17,0.0,18.1,30.8,47.5,98.2,0.0,7.4
Rangareddy,Talakondapalle,2019-12-17,0.0,16.65,29.65,41.3,99.05,0.0,5.9
Rangareddy,Keshampeta,2019-12-17,0.0,15.8,28.7333333333333,38.7333333333333,94.6666666666667,0.0,13.2
Rangareddy,Kadthal,2019-12-17,0.0,17.6,28.55,43.9,98.65,0.0,8.3
Rangareddy,Kandukur,2019-12-17,0.0,15.2666666666667,28.3,42.8,89.0333333333333,0.0,5.3
Rangareddy,Maheshwaram,2019-12-17,0.0,16.8666666666667,28.6333333333333,44.9666666666667,89.2333333333333,0.0,7.6
Rangareddy,Shamshabad,2019-12-17,0.0,16.4,30.1,44.8,96.6,0.0,7.6
Rangareddy,Moinabad,2019-12-17,0.0,16.75,29.7,41.375,98.0,0.0,6.9
Rangareddy,Chevella,2019-12-17,0.0,17.2,31.2,41.7,98.8,0.0,12.1
Rangareddy,Shabad,2019-12-17,0.0,13.2333333333333,29.3666666666667,38.6666666666667,97.3,0.0,5.1
Rangareddy,Kothur,2019-12-17,0.0,16.9,30.1,49.9,99.9,0.0,9.0
Rangareddy,Nandigam,2019-12-17,0.0,17.7,30.2,46.9,99.9,0.0,7.6
Rangareddy,Farooqnagar,2019-12-17,0.0,16.5,30.6,41.75,100.0,0.0,11.8
Rangareddy,Kondurg,2019-12-17,0.0,16.8,30.1,42.2,100.0,0.0,3.6
Rangareddy,Chowdergudem,2019-12-17,0.0,17.2,32.9,33.9,91.7,0.0,5.9
Vikarabad,Marpalle,2019-12-17,0.0,16.7,33.3,41.1,99.9,0.0,10.3
Vikarabad,Mominpet,2019-12-17,0.0,14.0,29.4,43.1,98.3,0.0,11.4
Vikarabad,Nawabpet,2019-12-17,0.0,13.6,29.6,37.8,99.1,0.0,3.9
Vikarabad,Vikarabad,2019-12-17,0.0,16.8333333333333,30.6,39.9333333333333,96.8666666666667,4.5,12.5
Vikarabad,Pudur,2019-12-17,0.0,15.5,28.8,42.5,99.55,0.0,4.5
Vikarabad,Pargi,2019-12-17,0.0,15.55,28.75,43.5,97.0,0.0,7.0
Vikarabad,Kulkacharla,2019-12-17,0.0,17.0333333333333,30.5,38.7,92.7,0.1,6.7
Vikarabad,Doma,2019-12-17,0.0,17.0,31.6,37.7,96.8,0.0,6.7
Vikarabad,Bomraspeta,2019-12-17,0.0,16.65,31.2,39.9,98.35,0.0,7.7
Vikarabad,Dharur,2019-12-17,0.0,14.6,28.9,40.0,92.0,0.0,7.4
Vikarabad,Kotepally,2019-12-17,0.0,13.6,29.4,37.3,90.6,0.0,2.9
Vikarabad,Bantwaram,2019-12-17,0.0,14.45,29.7,37.75,96.65,0.0,5.2
Vikarabad,Peddemul,2019-12-17,0.0,13.6,29.7,37.3,96.6,0.0,5.2
Vikarabad,Tandur,2019-12-17,0.0,14.3,30.1,47.1,99.9,0.0,0.1
Vikarabad,Basheerabad,2019-12-17,0.0,15.6,30.7,36.4,95.15,0.0,7.6
Vikarabad,Yelal,2019-12-17,0.0,14.2333333333333,31.9333333333333,32.7333333333333,97.9,0.0,0.1
Vikarabad,Kodangal,2019-12-17,0.0,16.6,31.2,36.2,95.6,0.0,3.9
Vikarabad,Doulatabad,2019-12-17,0.0,15.8,29.4,40.6,100.0,0.0,7.7
Mahabubnagar,Chinna_Chintha_Kunta,2019-12-17,0.0,18.0,30.35,40.15,97.8,0.0,10.8
Mahabubnagar,Koilkonda,2019-12-17,0.0,16.0,30.4,38.0,99.85,0.0,5.9
Mahabubnagar,Gandeed,2019-12-17,0.0,15.75,30.9,39.7,97.8,0.0,9.1
Mahabubnagar,Hanwada,2019-12-17,0.0,17.7,30.3,38.9,99.3,0.0,5.9
Mahabubnagar,Mahabubnagar_Rural,2019-12-17,0.0,16.6,30.8,37.6,88.3,0.0,3.7
Mahabubnagar,Devarkadara,2019-12-17,0.0,16.6,30.3,37.5,88.3,0.0,5.8
Mahabubnagar,Addakal,2019-12-17,0.0,17.1,32.5,35.6,98.9,0.0,7.9
Mahabubnagar,Musapet,2019-12-17,0.0,16.5,31.9,37.7,88.4,0.0,3.9
Mahabubnagar,Bhoothpur,2019-12-17,0.0,16.55,30.65,39.4,97.45,0.0,8.8
Mahabubnagar,Mahabubnagar_Urban,2019-12-17,0.0,18.5,31.0,36.75,92.35,0.0,8.8
Mahabubnagar,Nawabpet,2019-12-17,0.0,17.2,32.9,33.9,99.9,0.0,9.6
Mahabubnagar,Balanagar,2019-12-17,0.0,15.05,31.0,35.45,98.95,0.0,5.2
Mahabubnagar,Rajapur,2019-12-17,0.0,13.8,29.0,37.7,93.8,0.0,3.5
Mahabubnagar,Jadcherla,2019-12-17,0.0,15.9,29.8,39.7,89.9,0.0,2.1
Mahabubnagar,Midjil,2019-12-17,0.0,18.1333333333333,29.7666666666667,38.0,97.1666666666667,0.0,5.6
Jogulamba-Gadwal,Kaloor_Timmanadoddi,2019-12-17,0.0,18.8,29.6,36.0,92.0,0.3,0.5
Jogulamba-Gadwal,Dharur,2019-12-17,0.0,18.2333333333333,30.2666666666667,39.3666666666667,97.6333333333333,0.2,11.5
Jogulamba-Gadwal,Gadwal,2019-12-17,0.0,18.1,32.0,40.9,93.8,0.0,1.2
Jogulamba-Gadwal,Itikyal,2019-12-17,0.0,18.65,31.7,47.35,97.9,0.0,3.0
Jogulamba-Gadwal,Maldakal,2019-12-17,0.0,17.45,30.3,36.15,97.9,0.0,9.6
Jogulamba-Gadwal,Ghattu,2019-12-17,0.0,20.1,30.3,42.1,89.6,0.0,11.4
Jogulamba-Gadwal,Aiza,2019-12-17,0.0,18.525,30.95,48.575,91.575,0.0,7.8
Jogulamba-Gadwal,Rajoli,2019-12-17,0.0,18.3,31.0,42.4,100.0,0.0,0.8
Jogulamba-Gadwal,Waddepalle,2019-12-17,0.0,18.9,31.4,44.7,82.1,0.0,0.8
Jogulamba-Gadwal,Manopad,2019-12-17,0.0,18.5,29.6,42.4,91.9,0.0,9.2
Jogulamba-Gadwal,Undavelli,2019-12-17,0.0,20.1,30.1,47.5,97.9,0.0,9.3
Jogulamba-Gadwal,Alampur,2019-12-17,0.0,21.5,30.4,47.0,86.0,0.2,0.3
Wanaparthy,Amarchinta,2019-12-17,0.0,18.5,31.8,40.0,93.7,0.0,1.9
Wanaparthy,Madanapur,2019-12-17,0.0,19.8,32.0,37.9,93.2,0.0,4.7
Wanaparthy,Peddamandadi,2019-12-17,0.0,17.8,31.8,38.0,99.5,0.0,2.8
Wanaparthy,Ghanpur,2019-12-17,0.0,17.75,31.8,44.35,100.0,0.0,4.9
Wanaparthy,Gopalpeta,2019-12-17,0.0,21.8,30.6,44.0,99.9,0.0,4.4
Wanaparthy,Revelly,2019-12-17,0.0,17.7,29.3,46.0,94.7,0.0,10.0
Wanaparthy,Pangal,2019-12-17,0.0,18.1333333333333,30.8,44.2,97.2666666666667,0.0,3.4
Wanaparthy,Wanaparthy,2019-12-17,0.0,17.6,33.0,34.2,98.6,0.0,0.4
Wanaparthy,Kothakota,2019-12-17,0.0,18.5,33.4,35.75,94.25,0.0,6.2
Wanaparthy,Atmakur,2019-12-17,0.0,18.9,32.4,43.5,100.0,0.0,5.8
Wanaparthy,Pebbair,2019-12-17,0.0,18.6,34.8,36.5,100.0,0.0,3.6
Wanaparthy,Srirangapur,2019-12-17,0.0,16.7,30.7,41.0,98.6,0.0,1.3
Wanaparthy,Veepangandla,2019-12-17,0.0,19.6,33.8,44.5,96.2,0.0,2.8
Wanaparthy,Chinnambavi,2019-12-17,0.0,20.0,31.55,40.45,91.75,0.0,5.1
Nagarkurnool,Thimmajipeta,2019-12-17,0.0,16.3,28.8,43.4,95.7,0.0,2.1
Nagarkurnool,Bijinapalle,2019-12-17,0.0,17.4666666666667,29.5666666666667,38.8666666666667,93.0333333333333,0.0,7.1
Nagarkurnool,Nagar_Kurnool,2019-12-17,0.0,18.35,29.85,45.45,94.425,1.7,10.4
Nagarkurnool,Tadoor,2019-12-17,0.0,18.4,30.7,43.5,98.8,0.0,4.8
Nagarkurnool,Urkonda,2019-12-17,0.0,19.1,28.2,37.2,100.0,0.0,6.3
Nagarkurnool,Veldanda,2019-12-17,0.0,19.05,29.65,44.55,97.45,0.0,12.6
Nagarkurnool,Charakonda,2019-12-17,0.0,18.2,33.3,42.2,99.9,0.0,7.5
Nagarkurnool,Vangoor,2019-12-17,0.0,18.1,29.9,42.9,98.0,0.2,10.8
Nagarkurnool,Kalwakurthy,2019-12-17,0.0,17.1,29.3,39.9666666666667,96.5333333333333,0.0,7.8
Nagarkurnool,Telkapalle,2019-12-17,0.0,17.65,30.3,42.75,95.25,3.3,10.8
Nagarkurnool,Uppunuthala,2019-12-17,0.0,17.9,29.9,48.95,97.85,0.0,12.6
Nagarkurnool,Achampet,2019-12-17,0.0,18.1666666666667,29.4,42.2666666666667,91.4333333333333,0.0,12.6
Nagarkurnool,Amrabad,2019-12-17,0.0,17.9,27.9,45.7,94.4,0.7,11.9
Nagarkurnool,Padra,2019-12-17,0.0,18.7,28.8,44.95,98.6,1.4,11.1
Nagarkurnool,Balmoor,2019-12-17,0.0,17.95,30.05,41.25,92.3,1.7,8.4
Nagarkurnool,Lingal,2019-12-17,0.0,18.3,30.1,41.3,95.5,0.0,5.9
Nagarkurnool,Peddakothapalle,2019-12-17,0.0,17.55,31.45,41.65,97.75,0.0,7.3
Nagarkurnool,Kodair,2019-12-17,0.0,19.5,32.7,45.6,99.9,0.0,7.4
Nagarkurnool,Kollapur,2019-12-17,0.0,19.1,30.9,40.1,91.8,0.0,8.4
Nagarkurnool,Pentlavelli,2019-12-17,0.0,19.4,31.0,38.9,89.9,0.0,8.0
Nalgonda,Chityala,2019-12-17,0.0,20.5,29.5,54.7,96.2,0.0,8.2
Nalgonda,Narketpalle,2019-12-17,0.0,19.6333333333333,29.6,51.8333333333333,96.0666666666667,0.0,8.2
Nalgonda,Kattangoor,2019-12-17,0.0,18.4333333333333,29.7666666666667,49.9333333333333,98.2333333333333,0.0,9.0
Nalgonda,Saligouraram,2019-12-17,0.0,18.5,33.1,49.6,100.0,0.0,9.2
Nalgonda,Nakrekal,2019-12-17,0.0,18.4,30.1,51.8,97.1,0.0,1.6
Nalgonda,Kethepalle,2019-12-17,0.0,18.8,32.6,46.7,94.2,0.8,7.4
Nalgonda,Thipparthi,2019-12-17,0.0,18.6,31.05,51.65,91.7,0.4,4.5
Nalgonda,Nalgonda,2019-12-17,0.0,18.475,30.1,50.75,96.375,0.0,8.4
Nalgonda,Kangal,2019-12-17,0.0,19.2,32.8,56.9,96.3,0.0,5.8
Nalgonda,Munugode,2019-12-17,0.0,16.8,31.5,48.6,100.0,0.0,0.1
Nalgonda,Chandur,2019-12-17,0.0,16.85,29.85,46.2,100.0,0.0,8.0
Nalgonda,Marriguda,2019-12-17,0.0,16.5,30.6,42.95,97.9,0.0,8.0
Nalgonda,Chinthapalle,2019-12-17,0.0,16.65,30.4,45.8,94.3,0.0,10.9
Nalgonda,Nampalle,2019-12-17,0.0,18.35,31.2,51.7,94.4,0.0,7.4
Nalgonda,Gurrampode,2019-12-17,0.0,17.35,31.5,49.9,94.85,0.0,10.5
Nalgonda,Anumula_Haliya,2019-12-17,0.0,19.1,31.8,56.6333333333333,95.8,0.0,3.2
Nalgonda,Nidamanur,2019-12-17,0.0,19.6,30.55,69.05,98.2,0.0,5.0
Nalgonda,Thripuraram,2019-12-17,0.0,19.3,30.8,45.65,96.55,0.0,0.7
Nalgonda,Madugulapally,2019-12-17,0.0,21.9,32.6,52.8,96.2,,
Nalgonda,Vemulapalle,2019-12-17,0.0,20.7,31.3,58.5,100.0,,
Nalgonda,Miryalaguda,2019-12-17,0.0,20.5,32.0,51.8,99.65,0.0,6.1
Nalgonda,Damaracherla,2019-12-17,0.0,18.6,31.75,49.9,99.65,0.0,5.0
Nalgonda,Adavi Devula Palli,2019-12-17,0.0,19.2,30.8,58.7,99.5,0.0,9.3
Nalgonda,Tirumalagiri_Sagar,2019-12-17,0.0,19.8,31.7,66.3,100.0,0.0,11.8
Nalgonda,Peddavura,2019-12-17,0.0,19.15,31.25,44.6,94.85,0.0,11.8
Nalgonda,Pedda_Adiserlapalle,2019-12-17,0.0,17.9,31.2,43.8666666666667,92.1333333333333,0.0,10.5
Nalgonda,Neredugommu,2019-12-17,0.0,18.7,33.2,34.2,89.8,0.0,2.0
Nalgonda,Kondamallapally,2019-12-17,0.0,21.2,32.8,41.2,87.6,0.0,7.1
Nalgonda,Devarakonda,2019-12-17,0.0,17.35,30.4,37.45,95.8,0.0,24.9
Nalgonda,Gundlapalle,2019-12-17,0.0,17.3666666666667,29.9666666666667,43.7333333333333,97.6,0.1,14.1
Nalgonda,Chandampet,2019-12-17,0.0,18.7333333333333,32.2,43.2666666666667,97.3,0.5,8.6
Suryapet,Nagaram,2019-12-17,0.0,21.7,32.7,48.4,92.5,0.0,8.3
Suryapet,Thirumalagiri,2019-12-17,0.0,21.0,32.5,43.2,95.5,0.0,5.7
Suryapet,Thungathurthi,2019-12-17,0.0,18.6,31.3,43.9,92.7,0.0,6.8
Suryapet,Maddirala,2019-12-17,0.0,19.7,31.5,42.0,86.5,0.0,0.1
Suryapet,Noothankal,2019-12-17,0.0,19.0,30.9,47.5,96.1,0.0,2.8
Suryapet,Jajireddigudem,2019-12-17,0.0,21.2,32.9,47.0,99.9,0.0,8.0
Suryapet,Suryapet,2019-12-17,0.0,18.7666666666667,31.2,47.0,98.9,0.4,8.8
Suryapet,Atmakur_S,2019-12-17,0.0,18.1,30.3,49.6,96.5,0.0,1.4
Suryapet,Mothey,2019-12-17,0.0,18.5,31.5,49.8,99.25,0.0,6.2
Suryapet,Chivvemla,2019-12-17,0.0,18.4,30.8,51.4,99.15,0.0,9.0
Suryapet,Penpahad,2019-12-17,0.0,18.05,31.05,46.85,95.55,0.0,7.7
Suryapet,Munagala,2019-12-17,0.0,18.5,33.9,49.4,97.1,0.0,6.4
Suryapet,Nadigudem,2019-12-17,0.0,19.1,30.6,50.3,95.4,0.0,5.6
Suryapet,Ananthagiri,2019-12-17,0.0,19.2,31.3,49.3,100.0,0.0,0.5
Suryapet,Kodad,2019-12-17,0.0,20.8,31.5,51.2,99.9,0.0,8.7
Suryapet,Chilkur,2019-12-17,0.0,21.1,32.2,47.8,99.9,0.0,8.7
Suryapet,Garidepalle,2019-12-17,0.0,19.3333333333333,31.7,43.9666666666667,93.6333333333333,0.0,7.7
Suryapet,Neredcherla,2019-12-17,0.0,20.5,31.0,48.5,94.7,0.0,11.4
Suryapet,Palakeedu,2019-12-17,0.0,20.3,31.6,48.0,95.3,0.1,1.4
Suryapet,Mattampalle,2019-12-17,0.0,20.0,32.1,46.8333333333333,96.4666666666667,0.2,8.1
Suryapet,Huzur Nagar,2019-12-17,0.0,21.0,32.6,46.8,99.9,0.0,6.6
Suryapet,Mellachervu,2019-12-17,0.0,20.3,33.3,46.6,99.9,0.1,4.8
Suryapet,Chinthala Palem,2019-12-17,0.0,18.9,31.8,48.4,100.0,,
Khammam,Singareni,2019-12-17,0.0,18.2,32.6,56.0,96.4,0.0,2.5
Khammam,Kamepalle,2019-12-17,0.0,18.1,33.8,43.8,92.0,0.0,0.2
Khammam,Raghunadhapalem,2019-12-17,0.0,17.9333333333333,32.2666666666667,43.8666666666667,97.6,0.0,1.0
Khammam,Khammam_Rural,2019-12-17,0.0,21.3,32.9,52.0,97.3,0.0,1.0
Khammam,Thirumalayapalem,2019-12-17,0.0,18.0666666666667,30.9,45.7666666666667,98.6666666666667,0.0,13.0
Khammam,Kusumanchi,2019-12-17,0.0,18.6,32.6,50.3,98.1,0.0,10.2
Khammam,Nelakondapalle,2019-12-17,0.0,20.1,32.6,43.2,100.0,0.0,0.5
Khammam,Mudigonda,2019-12-17,0.0,19.1333333333333,32.5666666666667,45.7,97.3333333333333,0.0,4.2
Khammam,Chinthakani,2019-12-17,0.0,19.65,31.85,44.95,93.05,0.0,15.1
Khammam,Khammam_Urban,2019-12-17,0.0,20.1666666666667,32.8666666666667,48.9333333333333,97.4,0.0,1.0
Khammam,Konijerla,2019-12-17,0.0,18.6333333333333,31.0666666666667,48.0333333333333,94.2666666666667,0.0,11.1
Khammam,Enkuru,2019-12-17,0.0,17.65,32.85,46.0,92.2,0.0,8.7
Khammam,Kalluru,2019-12-17,0.0,21.8,32.1,46.1,99.9,0.0,0.1
Khammam,Penuballi,2019-12-17,0.0,21.8,32.35,47.15,99.9,0.0,13.0
Khammam,Sathupalle,2019-12-17,0.0,18.8,31.9,43.9666666666667,99.0666666666667,0.0,5.1
Khammam,Vemsoor,2019-12-17,0.0,18.1,32.7,41.5,91.9,0.0,9.5
Khammam,Thallada,2019-12-17,0.0,19.9,30.9,43.95,98.9,0.0,10.3
Khammam,Wyra,2019-12-17,0.0,19.9,31.2,48.5,94.55,0.0,8.3
Khammam,Bonakal,2019-12-17,0.0,19.3,31.4,45.6,97.8,0.0,7.0
Khammam,Madhira,2019-12-17,0.0,18.4,31.2333333333333,45.5333333333333,100.0,0.0,6.7
Khammam,Yerrupalem,2019-12-17,0.0,18.5,32.6,61.1,98.9,0.0,4.5
Mulug,Venkatapur,2019-12-17,0.0,17.3333333333333,30.5,46.0,99.8333333333333,0.0,8.9
Mulug,Mulug,2019-12-17,0.0,16.9,30.4666666666667,49.3666666666667,98.7333333333333,0.0,5.7
Mulug,Govindaraopet,2019-12-17,0.0,16.3,31.8,45.3,98.2,0.0,1.6
Mulug,Tadvai,2019-12-17,0.0,17.3666666666667,31.7,49.9666666666667,99.3,0.0,1.3
Mulug,Eturunagaram,2019-12-17,0.0,19.5,32.7,56.4,99.9,0.0,3.1
Mulug,Kannaigudem,2019-12-17,0.0,17.3,29.4,56.0,91.2,0.0,6.9
Mulug,Wazeed,2019-12-17,0.0,18.3,32.3,60.2,87.05,0.0,5.7
Mulug,Venkatapuram,2019-12-17,0.0,18.55,31.95,48.65,98.4,0.0,5.2
Mulug,Mangapet,2019-12-17,0.0,17.1,31.05,43.2,99.45,0.0,4.1
Narayanpet,Damaragidda,2019-12-17,0.0,16.05,29.65,47.05,96.9,0.0,7.7
Narayanpet,Narayanpet,2019-12-17,0.0,18.6,29.9,40.7,90.5,0.0,6.1
Narayanpet,Utkoor,2019-12-17,0.0,18.25,31.75,44.6,91.35,0.0,6.0
Narayanpet,Maganoor,2019-12-17,0.0,16.7,32.7,37.6,99.0,0.0,5.1
Narayanpet,Krishna,2019-12-17,0.0,18.0,30.8,42.7,85.6,0.0,7.2
Narayanpet,Makthal,2019-12-17,0.0,18.3,29.9,42.9,99.0,0.0,8.4
Narayanpet,Narva,2019-12-17,0.0,16.9,33.4,33.4,99.9,0.0,2.1
Narayanpet,Marikal,2019-12-17,0.0,18.9,31.1,42.3,92.8,0.0,3.9
Narayanpet,Dhanwada,2019-12-17,0.0,19.1,30.7,39.5,89.7,0.0,6.0
Narayanpet,Maddur,2019-12-17,0.0,16.6,31.4,40.9,91.1,0.0,6.1
Narayanpet,Kosgi,2019-12-17,0.0,14.6,31.6,42.85,99.3,0.0,7.2
Adilabad,Bheempoor,2019-12-18,0.0,13.9,28.2,61.1,97.3,0.0,1.4
Adilabad,Jainad,2019-12-18,0.0,16.45,27.7,63.9,98.45,0.0,1.5
Adilabad,Bela,2019-12-18,0.0,16.8,28.2,62.25,93.55,0.0,1.4
Adilabad,Gadiguda,2019-12-18,0.0,16.7,28.4,62.0,99.9,0.0,1.3
Adilabad,Narnoor,2019-12-18,0.0,16.6,28.0,56.1,98.9,0.0,2.7
Adilabad,Inderavelly,2019-12-18,0.0,17.3,27.6,64.2,99.9,0.0,8.4
Adilabad,Gudihathnur,2019-12-18,0.0,16.8,28.3,59.4,94.2,0.0,4.7
Adilabad,Adilabad Rural,2019-12-18,0.0,18.4,27.5,63.4,98.1,0.0,3.7
Adilabad,Adilabad Urban,2019-12-18,0.0,17.1,28.05,65.05,98.6,0.0,1.8
Adilabad,Mavala,2019-12-18,0.0,18.0,27.5,62.2,98.3,0.0,1.2
Adilabad,Tamsi,2019-12-18,0.0,17.0,28.1,58.9,96.5,0.0,4.2
Adilabad,Talamadugu,2019-12-18,0.0,15.7,28.25,62.65,96.8,0.0,7.5
Adilabad,Bazarhathnoor,2019-12-18,0.0,17.0,26.8,63.8,100.0,0.1,5.5
Adilabad,Boath,2019-12-18,0.0,15.7,28.15,58.85,93.75,0.1,9.6
Adilabad,Neradigonda,2019-12-18,0.0,16.4,30.0,58.6,99.9,0.0,7.5
Adilabad,Ichoda,2019-12-18,0.0,17.2,30.3,64.2,99.9,0.0,1.9
Adilabad,Sirikonda,2019-12-18,0.0,17.6,27.6,64.8,97.9,0.0,1.9
Adilabad,Utnur,2019-12-18,0.0,16.7,29.0,59.6,99.6,0.0,2.0
Komaram Bheem-Asifabad,Jainoor,2019-12-18,0.0,16.5,26.9,58.6,98.1,0.0,3.3
Komaram Bheem-Asifabad,Sirpur_U,2019-12-18,0.0,13.9,27.1,57.6,95.6,0.0,2.3
Komaram Bheem-Asifabad,Lingapur,2019-12-18,0.0,16.1,26.9,57.5,91.7,0.0,12.2
Komaram Bheem-Asifabad,Tiryani,2019-12-18,0.0,14.15,29.9,55.9,99.45,0.0,2.7
Komaram Bheem-Asifabad,Rebbana,2019-12-18,0.0,18.15,30.3,56.55,94.55,0.0,9.4
Komaram Bheem-Asifabad,Asifabad,2019-12-18,0.0,15.0,29.3,55.5,97.0,0.0,6.3
Komaram Bheem-Asifabad,Kerameri,2019-12-18,0.0,17.5,33.1,58.7,95.1,0.0,5.9
Komaram Bheem-Asifabad,Wankdi,2019-12-18,0.0,16.9,29.3,54.3,96.2,0.0,9.1
Komaram Bheem-Asifabad,Kagaznagar,2019-12-18,0.0,18.65,29.85,55.6,92.7,0.1,1.8
Komaram Bheem-Asifabad,Sirpur_T,2019-12-18,0.0,17.9,32.2333333333333,56.3666666666667,94.5,0.0,10.7
Komaram Bheem-Asifabad,Kouthala,2019-12-18,0.0,18.6,31.0,55.3,99.9,0.0,4.0
Komaram Bheem-Asifabad,Chintalamanepally,2019-12-18,0.0,17.3,29.2,58.0,91.9,0.1,3.3
Komaram Bheem-Asifabad,Bejjur,2019-12-18,0.0,17.8,30.0,58.6,95.1,0.2,2.6
Komaram Bheem-Asifabad,Penchikalpet,2019-12-18,0.0,21.5,30.1,66.0,95.5,0.0,0.1
Komaram Bheem-Asifabad,Dahegaon,2019-12-18,0.0,20.5,30.7,55.3,92.4,0.7,5.4
Mancherial,Jannaram,2019-12-18,0.0,16.1,31.1,52.8,98.4,0.0,0.4
Mancherial,Dandepalle,2019-12-18,0.0,17.35,31.3,51.4,96.25,0.0,7.9
Mancherial,Luxettipet,2019-12-18,0.0,17.1,29.7,55.9,98.8,0.0,9.6
Mancherial,Hajipur,2019-12-18,0.0,18.0,30.5,63.2,99.95,0.0,8.7
Mancherial,Kasipet,2019-12-18,0.0,18.7,30.4,54.4,93.9,0.0,1.2
Mancherial,Tandur,2019-12-18,0.0,18.6,29.2,58.9,93.1,0.0,6.5
Mancherial,Bheemini,2019-12-18,0.0,17.4,31.8,52.7,96.4,2.1,9.3
Mancherial,Kannepalli,2019-12-18,0.0,18.0,30.25,51.75,97.55,0.0,6.8
Mancherial,Vemanpalle,2019-12-18,0.0,18.2,30.1,56.9,97.1,0.0,1.9
Mancherial,Nennal,2019-12-18,0.0,18.1,29.7,54.5,97.0,0.0,1.9
Mancherial,Bellampalle,2019-12-18,0.0,18.6,29.7,58.9,96.6,0.0,1.5
Mancherial,Mandamarri,2019-12-18,0.0,19.8,30.5,57.9,95.0,0.0,1.0
Mancherial,Mancherial,2019-12-18,0.0,19.5,29.8,60.3,95.1,0.0,1.5
Mancherial,Naspur,2019-12-18,0.0,18.7,30.7,62.6,99.9,0.0,5.7
Mancherial,Jaipur,2019-12-18,0.0,18.85,30.55,57.5,97.7,0.0,3.3
Mancherial,Bhimaram,2019-12-18,0.0,18.9,30.3,54.7,97.0,0.0,2.0
Mancherial,Chennur,2019-12-18,0.0,18.65,30.55,57.55,97.0,0.0,2.0
Mancherial,Kotapalle,2019-12-18,0.0,18.5333333333333,30.6,68.0,95.9333333333333,0.0,0.7
Nirmal,Kubeer,2019-12-18,0.0,16.0,28.5,53.4,95.0,0.0,3.0
Nirmal,Tanur,2019-12-18,0.0,17.9,27.8,57.1,100.0,0.0,3.4
Nirmal,Basar,2019-12-18,0.0,17.3,27.3,70.7,100.0,0.0,8.1
Nirmal,Mudhole,2019-12-18,0.0,17.85,27.95,57.85,100.0,0.0,11.1
Nirmal,Bhainsa,2019-12-18,0.0,16.95,28.15,52.1,91.75,0.0,2.2
Nirmal,Kuntala,2019-12-18,0.0,16.4,27.9,52.5,91.7,0.0,6.5
Nirmal,Narsapur_G,2019-12-18,0.0,16.4,28.6,71.4,100.0,0.0,6.4
Nirmal,Lokeswaram,2019-12-18,0.0,19.45,28.05,52.15,99.85,0.0,6.4
Nirmal,Dilawarpur,2019-12-18,0.0,16.5,29.1,72.4,100.0,0.0,1.3
Nirmal,Sarangapur,2019-12-18,0.0,17.8,29.05,61.55,94.4,0.0,2.5
Nirmal,Nirmal,2019-12-18,0.0,16.9,28.8,55.0,100.0,0.0,5.3
Nirmal,Nirmal_Rural,2019-12-18,0.0,17.45,29.6,51.1,96.05,0.0,8.2
Nirmal,Soan,2019-12-18,0.0,16.4,31.9,54.1,99.9,0.0,3.8
Nirmal,Laxmanchanda,2019-12-18,0.0,20.45,30.1,53.95,93.55,0.0,3.5
Nirmal,Mamda,2019-12-18,0.0,17.5333333333333,29.6333333333333,53.3666666666667,93.7,0.0,6.9
Nirmal,Pembi,2019-12-18,0.0,16.4,32.2,50.6,100.0,0.0,3.7
Nirmal,Khanpur,2019-12-18,0.0,17.7,31.15,51.05,97.05,0.0,7.7
Nirmal,Kaddampeddur,2019-12-18,0.0,17.5,30.15,50.85,98.05,0.0,6.7
Nirmal,Dastuarabad,2019-12-18,0.0,16.2,30.6,53.3,92.2,0.0,5.9
Nizamabad,Navipet,2019-12-18,0.0,16.6,27.9,79.6,100.0,0.0,6.5
Nizamabad,Nandipet,2019-12-18,0.0,18.0,27.85,76.45,99.85,0.0,2.9
Nizamabad,Armur,2019-12-18,0.0,16.98,27.78,62.84,99.26,0.0,3.3
Nizamabad,Balkonda,2019-12-18,0.0,18.2,27.1,62.9,97.2,0.0,1.9
Nizamabad,Mupkal,2019-12-18,0.0,17.6,29.6,53.7,97.1,0.0,0.4
Nizamabad,Mendora,2019-12-18,0.0,17.7,28.0,57.0,99.0,0.0,2.7
Nizamabad,Yergatla,2019-12-18,0.0,16.9,29.5,60.2,100.0,0.0,4.0
Nizamabad,Kammarpalle,2019-12-18,0.0,17.55,28.35,56.7,97.95,0.0,1.6
